000.000 =============================================================
000.000                     Station B                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-05
000.000 Log file "bf.log", TCP port 59148, debug mask 0x00
000.000 Station B is connecting station A (TCP port 59148) ... Done.
000.425 New epoch: Sat May 20 10:11:31 2023
000.425 =================================================================
000.425 
000.425 Designed by Li Ruobin, build: May 20 2023  02:25:18
002.846 .... 8 packets received, 7688 bps, 96.11%, Err 0 (0.0e+00)
729.616 .... 2655 packets received, 7460 bps, 93.25%, Err 60 (1.0e-05)
731.726 .... 2663 packets received, 7461 bps, 93.26%, Err 60 (1.0e-05)
733.849 .... 2671 packets received, 7461 bps, 93.27%, Err 60 (1.0e-05)
735.959 .... 2678 packets received, 7459 bps, 93.24%, Err 61 (1.0e-05)
738.065 .... 2686 packets received, 7460 bps, 93.26%, Err 61 (1.0e-05)
740.189 .... 2694 packets received, 7461 bps, 93.26%, Err 61 (1.0e-05)
742.292 .... 2702 packets received, 7462 bps, 93.28%, Err 61 (1.0e-05)
744.403 .... 2710 packets received, 7463 bps, 93.29%, Err 61 (1.0e-05)
746.528 .... 2718 packets received, 7464 bps, 93.30%, Err 62 (1.0e-05)
748.636 .... 2725 packets received, 7462 bps, 93.27%, Err 62 (1.0e-05)
750.742 .... 2733 packets received, 7463 bps, 93.28%, Err 62 (1.0e-05)
752.864 .... 2741 packets received, 7463 bps, 93.29%, Err 62 (1.0e-05)
754.956 .... 2749 packets received, 7464 bps, 93.30%, Err 62 (1.0e-05)
757.094 .... 2757 packets received, 7465 bps, 93.31%, Err 62 (1.0e-05)
759.185 .... 2765 packets received, 7466 bps, 93.32%, Err 62 (1.0e-05)
761.306 .... 2773 packets received, 7467 bps, 93.33%, Err 62 (1.0e-05)
763.429 .... 2781 packets received, 7467 bps, 93.34%, Err 62 (1.0e-05)
765.535 .... 2789 packets received, 7468 bps, 93.35%, Err 62 (1.0e-05)
767.638 .... 2797 packets received, 7469 bps, 93.36%, Err 62 (1.0e-05)
769.764 .... 2805 packets received, 7470 bps, 93.37%, Err 62 (1.0e-05)
771.867 .... 2813 packets received, 7471 bps, 93.38%, Err 62 (1.0e-05)
773.990 .... 2821 packets received, 7471 bps, 93.39%, Err 62 (1.0e-05)
776.107 .... 2829 packets received, 7472 bps, 93.40%, Err 62 (1.0e-05)
778.231 .... 2837 packets received, 7473 bps, 93.41%, Err 62 (1.0e-05)
780.342 .... 2845 packets received, 7474 bps, 93.42%, Err 62 (9.9e-06)
782.448 .... 2849 packets received, 7464 bps, 93.30%, Err 63 (1.0e-05)
784.555 .... 2860 packets received, 7473 bps, 93.41%, Err 63 (1.0e-05)
786.688 .... 2868 packets received, 7473 bps, 93.41%, Err 63 (1.0e-05)
788.815 .... 2876 packets received, 7474 bps, 93.42%, Err 63 (1.0e-05)
790.911 .... 2884 packets received, 7475 bps, 93.43%, Err 63 (1.0e-05)
793.007 .... 2892 packets received, 7476 bps, 93.44%, Err 63 (9.9e-06)
795.151 .... 2900 packets received, 7476 bps, 93.45%, Err 63 (9.9e-06)
797.257 .... 2908 packets received, 7477 bps, 93.46%, Err 63 (9.9e-06)
799.368 .... 2916 packets received, 7478 bps, 93.47%, Err 63 (9.9e-06)
801.468 .... 2924 packets received, 7478 bps, 93.48%, Err 63 (9.8e-06)
803.596 .... 2931 packets received, 7476 bps, 93.46%, Err 64 (1.0e-05)
805.678 .... 2939 packets received, 7477 bps, 93.47%, Err 64 (9.9e-06)
807.790 .... 2947 packets received, 7478 bps, 93.48%, Err 64 (9.9e-06)
809.935 .... 2955 packets received, 7479 bps, 93.48%, Err 64 (9.9e-06)
812.030 .... 2963 packets received, 7479 bps, 93.49%, Err 64 (9.9e-06)
814.164 .... 2971 packets received, 7480 bps, 93.50%, Err 64 (9.8e-06)
816.273 .... 2979 packets received, 7481 bps, 93.51%, Err 64 (9.8e-06)
818.382 .... 2987 packets received, 7482 bps, 93.52%, Err 64 (9.8e-06)
820.478 .... 2995 packets received, 7482 bps, 93.53%, Err 64 (9.8e-06)
822.604 .... 3003 packets received, 7483 bps, 93.54%, Err 64 (9.7e-06)
824.740 .... 3011 packets received, 7483 bps, 93.54%, Err 64 (9.7e-06)
826.813 .... 3019 packets received, 7484 bps, 93.56%, Err 64 (9.7e-06)
828.944 .... 3027 packets received, 7485 bps, 93.56%, Err 64 (9.7e-06)
831.054 .... 3035 packets received, 7486 bps, 93.57%, Err 64 (9.6e-06)
833.175 .... 3043 packets received, 7486 bps, 93.58%, Err 64 (9.6e-06)
835.283 .... 3051 packets received, 7487 bps, 93.59%, Err 64 (9.6e-06)
837.390 .... 3059 packets received, 7488 bps, 93.60%, Err 64 (9.6e-06)
839.512 .... 3067 packets received, 7488 bps, 93.60%, Err 64 (9.5e-06)
841.625 .... 3075 packets received, 7489 bps, 93.61%, Err 65 (9.7e-06)
843.733 .... 3083 packets received, 7490 bps, 93.62%, Err 65 (9.6e-06)
845.841 .... 3091 packets received, 7490 bps, 93.63%, Err 65 (9.6e-06)
847.961 .... 3099 packets received, 7491 bps, 93.64%, Err 66 (9.7e-06)
850.080 .... 3107 packets received, 7492 bps, 93.65%, Err 66 (9.7e-06)
852.194 .... 3115 packets received, 7492 bps, 93.65%, Err 66 (9.7e-06)
854.291 .... 3123 packets received, 7493 bps, 93.66%, Err 66 (9.7e-06)
856.410 .... 3131 packets received, 7494 bps, 93.67%, Err 66 (9.6e-06)
859.298 .... 3138 packets received, 7485 bps, 93.56%, Err 67 (9.8e-06)
861.422 .... 3149 packets received, 7493 bps, 93.66%, Err 67 (9.7e-06)
863.535 .... 3157 packets received, 7493 bps, 93.67%, Err 67 (9.7e-06)
865.631 .... 3165 packets received, 7494 bps, 93.68%, Err 67 (9.7e-06)
867.753 .... 3173 packets received, 7495 bps, 93.69%, Err 67 (9.7e-06)
869.868 .... 3181 packets received, 7495 bps, 93.69%, Err 67 (9.6e-06)
871.973 .... 3189 packets received, 7496 bps, 93.70%, Err 67 (9.6e-06)
874.082 .... 3197 packets received, 7497 bps, 93.71%, Err 67 (9.6e-06)
876.991 .... 3204 packets received, 7488 bps, 93.60%, Err 68 (9.7e-06)
879.099 .... 3215 packets received, 7496 bps, 93.70%, Err 68 (9.7e-06)
881.224 .... 3223 packets received, 7496 bps, 93.71%, Err 68 (9.7e-06)
883.337 .... 3230 packets received, 7495 bps, 93.68%, Err 69 (9.8e-06)
885.459 .... 3238 packets received, 7495 bps, 93.69%, Err 69 (9.7e-06)
887.551 .... 3246 packets received, 7496 bps, 93.70%, Err 69 (9.7e-06)
890.738 .... 3254 packets received, 7488 bps, 93.60%, Err 70 (9.8e-06)
892.829 .... 3265 packets received, 7495 bps, 93.69%, Err 70 (9.8e-06)
894.962 .... 3273 packets received, 7496 bps, 93.70%, Err 70 (9.8e-06)
897.079 .... 3281 packets received, 7496 bps, 93.70%, Err 70 (9.8e-06)
899.186 .... 3289 packets received, 7497 bps, 93.71%, Err 70 (9.7e-06)
901.307 .... 3297 packets received, 7498 bps, 93.72%, Err 70 (9.7e-06)
903.413 .... 3305 packets received, 7498 bps, 93.73%, Err 70 (9.7e-06)
905.522 .... 3313 packets received, 7499 bps, 93.74%, Err 70 (9.7e-06)
907.646 .... 3321 packets received, 7499 bps, 93.74%, Err 70 (9.6e-06)
909.737 .... 3329 packets received, 7500 bps, 93.75%, Err 70 (9.6e-06)
911.861 .... 3337 packets received, 7501 bps, 93.76%, Err 71 (9.7e-06)
913.980 .... 3344 packets received, 7499 bps, 93.74%, Err 72 (9.9e-06)
916.112 .... 3352 packets received, 7499 bps, 93.74%, Err 72 (9.8e-06)
918.197 .... 3360 packets received, 7500 bps, 93.75%, Err 72 (9.8e-06)
920.308 .... 3368 packets received, 7501 bps, 93.76%, Err 72 (9.8e-06)
922.413 .... 3376 packets received, 7501 bps, 93.77%, Err 72 (9.8e-06)
924.544 .... 3384 packets received, 7502 bps, 93.77%, Err 72 (9.7e-06)
926.665 .... 3392 packets received, 7502 bps, 93.78%, Err 72 (9.7e-06)
928.774 .... 3400 packets received, 7503 bps, 93.79%, Err 72 (9.7e-06)
930.906 .... 3407 packets received, 7501 bps, 93.76%, Err 73 (9.8e-06)
933.012 .... 3415 packets received, 7502 bps, 93.77%, Err 73 (9.8e-06)
935.131 .... 3422 packets received, 7500 bps, 93.75%, Err 74 (9.9e-06)
937.228 .... 3430 packets received, 7501 bps, 93.76%, Err 74 (9.9e-06)
939.357 .... 3438 packets received, 7501 bps, 93.77%, Err 74 (9.9e-06)
941.461 .... 3446 packets received, 7502 bps, 93.77%, Err 74 (9.8e-06)
944.378 .... 3453 packets received, 7494 bps, 93.67%, Err 75 (9.9e-06)
946.468 .... 3464 packets received, 7501 bps, 93.76%, Err 75 (9.9e-06)
949.127 .... 3470 packets received, 7493 bps, 93.66%, Err 76 (1.0e-05)
951.240 .... 3481 packets received, 7500 bps, 93.75%, Err 76 (1.0e-05)
953.362 .... 3489 packets received, 7501 bps, 93.76%, Err 76 (1.0e-05)
955.478 .... 3497 packets received, 7501 bps, 93.76%, Err 76 (9.9e-06)
957.841 .... 3502 packets received, 7493 bps, 93.67%, Err 78 (1.0e-05)
960.495 .... 3512 packets received, 7494 bps, 93.67%, Err 78 (1.0e-05)
962.587 .... 3518 packets received, 7490 bps, 93.63%, Err 78 (1.0e-05)
964.695 .... 3524 packets received, 7487 bps, 93.59%, Err 78 (1.0e-05)
966.824 .... 3530 packets received, 7483 bps, 93.54%, Err 78 (1.0e-05)
968.944 .... 3536 packets received, 7479 bps, 93.49%, Err 78 (1.0e-05)
971.050 .... 3542 packets received, 7476 bps, 93.45%, Err 78 (1.0e-05)
973.167 .... 3548 packets received, 7472 bps, 93.40%, Err 78 (1.0e-05)
975.284 .... 3554 packets received, 7469 bps, 93.36%, Err 78 (1.0e-05)
977.911 .... 3559 packets received, 7459 bps, 93.24%, Err 79 (1.0e-05)
980.036 .... 3569 packets received, 7464 bps, 93.30%, Err 79 (1.0e-05)
982.127 .... 3577 packets received, 7464 bps, 93.31%, Err 79 (1.0e-05)
984.247 .... 3585 packets received, 7465 bps, 93.31%, Err 79 (1.0e-05)
986.354 .... 3593 packets received, 7466 bps, 93.32%, Err 79 (1.0e-05)
988.469 .... 3601 packets received, 7466 bps, 93.33%, Err 79 (1.0e-05)
990.583 .... 3609 packets received, 7467 bps, 93.34%, Err 79 (1.0e-05)
992.706 .... 3616 packets received, 7465 bps, 93.32%, Err 80 (1.0e-05)
994.822 .... 3624 packets received, 7466 bps, 93.32%, Err 80 (1.0e-05)
996.933 .... 3632 packets received, 7467 bps, 93.33%, Err 80 (1.0e-05)
999.038 .... 3640 packets received, 7467 bps, 93.34%, Err 80 (1.0e-05)
1001.140 .... 3648 packets received, 7468 bps, 93.35%, Err 80 (1.0e-05)
1003.272 .... 3656 packets received, 7468 bps, 93.35%, Err 80 (1.0e-05)
1005.389 .... 3664 packets received, 7469 bps, 93.36%, Err 80 (1.0e-05)
1007.478 .... 3672 packets received, 7470 bps, 93.37%, Err 80 (9.9e-06)
1009.593 .... 3680 packets received, 7470 bps, 93.38%, Err 80 (9.9e-06)
1011.725 .... 3688 packets received, 7471 bps, 93.38%, Err 80 (9.9e-06)
1013.813 .... 3696 packets received, 7472 bps, 93.39%, Err 80 (9.9e-06)
1015.948 .... 3704 packets received, 7472 bps, 93.40%, Err 80 (9.8e-06)
1018.052 .... 3712 packets received, 7473 bps, 93.41%, Err 80 (9.8e-06)
1020.168 .... 3716 packets received, 7465 bps, 93.31%, Err 81 (9.9e-06)
1022.271 .... 3727 packets received, 7472 bps, 93.40%, Err 81 (9.9e-06)
1024.373 .... 3735 packets received, 7472 bps, 93.41%, Err 81 (9.9e-06)
1026.494 .... 3743 packets received, 7473 bps, 93.41%, Err 81 (9.9e-06)
1028.619 .... 3751 packets received, 7474 bps, 93.42%, Err 81 (9.8e-06)
1030.725 .... 3759 packets received, 7474 bps, 93.43%, Err 81 (9.8e-06)
1032.839 .... 3767 packets received, 7475 bps, 93.43%, Err 81 (9.8e-06)
1034.936 .... 3771 packets received, 7467 bps, 93.34%, Err 82 (9.9e-06)
1037.056 .... 3782 packets received, 7474 bps, 93.42%, Err 82 (9.9e-06)
1039.179 .... 3790 packets received, 7474 bps, 93.43%, Err 82 (9.9e-06)
1041.289 .... 3798 packets received, 7475 bps, 93.44%, Err 82 (9.8e-06)
1043.399 .... 3806 packets received, 7476 bps, 93.44%, Err 82 (9.8e-06)
1045.513 .... 3814 packets received, 7476 bps, 93.45%, Err 82 (9.8e-06)
1047.624 .... 3822 packets received, 7477 bps, 93.46%, Err 82 (9.8e-06)
1049.747 .... 3830 packets received, 7477 bps, 93.47%, Err 82 (9.8e-06)
1051.856 .... 3838 packets received, 7478 bps, 93.47%, Err 82 (9.7e-06)
1053.962 .... 3846 packets received, 7478 bps, 93.48%, Err 83 (9.8e-06)
1056.074 .... 3853 packets received, 7477 bps, 93.46%, Err 83 (9.8e-06)
1058.174 .... 3861 packets received, 7478 bps, 93.47%, Err 83 (9.8e-06)
1060.328 .... 3869 packets received, 7478 bps, 93.47%, Err 83 (9.8e-06)
1062.413 .... 3877 packets received, 7479 bps, 93.48%, Err 83 (9.8e-06)
1064.518 .... 3885 packets received, 7479 bps, 93.49%, Err 83 (9.8e-06)
1067.700 .... 3890 packets received, 7467 bps, 93.33%, Err 86 (1.0e-05)
1070.324 .... 3901 packets received, 7469 bps, 93.37%, Err 86 (1.0e-05)
1072.434 .... 3907 packets received, 7466 bps, 93.33%, Err 86 (1.0e-05)
1074.562 .... 3913 packets received, 7463 bps, 93.28%, Err 86 (1.0e-05)
1076.928 .... 3920 packets received, 7460 bps, 93.25%, Err 86 (1.0e-05)
1079.035 .... 3927 packets received, 7458 bps, 93.23%, Err 86 (1.0e-05)
1081.156 .... 3933 packets received, 7455 bps, 93.19%, Err 86 (9.9e-06)
1083.527 .... 3940 packets received, 7452 bps, 93.15%, Err 86 (9.9e-06)
1085.644 .... 3947 packets received, 7451 bps, 93.13%, Err 86 (9.9e-06)
1088.032 .... 3950 packets received, 7440 bps, 93.00%, Err 87 (1.0e-05)
1090.137 .... 3961 packets received, 7446 bps, 93.08%, Err 88 (1.0e-05)
1092.241 .... 3968 packets received, 7445 bps, 93.06%, Err 88 (1.0e-05)
1094.364 .... 3975 packets received, 7444 bps, 93.05%, Err 89 (1.0e-05)
1096.472 .... 3983 packets received, 7444 bps, 93.05%, Err 89 (1.0e-05)
1098.589 .... 3991 packets received, 7445 bps, 93.06%, Err 89 (1.0e-05)
1100.684 .... 3999 packets received, 7446 bps, 93.07%, Err 89 (1.0e-05)
1102.805 .... 4007 packets received, 7446 bps, 93.08%, Err 89 (1.0e-05)
1104.931 .... 4015 packets received, 7447 bps, 93.08%, Err 89 (1.0e-05)
1107.563 .... 4021 packets received, 7440 bps, 93.00%, Err 90 (1.0e-05)
1113.638 .... 4030 packets received, 7416 bps, 92.70%, Err 93 (1.0e-05)
1115.765 .... 4043 packets received, 7426 bps, 92.82%, Err 93 (1.0e-05)
1117.870 .... 4051 packets received, 7426 bps, 92.83%, Err 93 (1.0e-05)
1120.006 .... 4059 packets received, 7427 bps, 92.84%, Err 93 (1.0e-05)
1122.128 .... 4067 packets received, 7427 bps, 92.84%, Err 93 (1.0e-05)
1124.234 .... 4075 packets received, 7428 bps, 92.85%, Err 93 (1.0e-05)
1127.405 .... 4082 packets received, 7420 bps, 92.75%, Err 94 (1.0e-05)
1129.528 .... 4094 packets received, 7428 bps, 92.85%, Err 94 (1.0e-05)
1131.636 .... 4102 packets received, 7428 bps, 92.85%, Err 94 (1.0e-05)
1133.740 .... 4110 packets received, 7429 bps, 92.86%, Err 94 (1.0e-05)
1135.874 .... 4118 packets received, 7430 bps, 92.87%, Err 94 (1.0e-05)
1137.996 .... 4126 packets received, 7430 bps, 92.88%, Err 95 (1.0e-05)
1140.085 .... 4134 packets received, 7431 bps, 92.89%, Err 95 (1.0e-05)
1143.278 .... 4141 packets received, 7423 bps, 92.78%, Err 97 (1.1e-05)
1145.382 .... 4152 packets received, 7429 bps, 92.86%, Err 97 (1.1e-05)
1147.503 .... 4160 packets received, 7429 bps, 92.86%, Err 97 (1.1e-05)
1149.627 .... 4168 packets received, 7430 bps, 92.87%, Err 97 (1.1e-05)
1151.718 .... 4176 packets received, 7430 bps, 92.88%, Err 97 (1.1e-05)
1153.853 .... 4184 packets received, 7431 bps, 92.89%, Err 97 (1.1e-05)
1155.941 .... 4192 packets received, 7432 bps, 92.90%, Err 97 (1.0e-05)
1158.077 .... 4200 packets received, 7432 bps, 92.90%, Err 97 (1.0e-05)
1160.165 .... 4208 packets received, 7433 bps, 92.91%, Err 97 (1.0e-05)
1162.302 .... 4216 packets received, 7433 bps, 92.92%, Err 97 (1.0e-05)
1164.389 .... 4224 packets received, 7434 bps, 92.92%, Err 97 (1.0e-05)
1166.524 .... 4232 packets received, 7434 bps, 92.93%, Err 97 (1.0e-05)
1168.614 .... 4240 packets received, 7435 bps, 92.94%, Err 97 (1.0e-05)
1170.749 .... 4248 packets received, 7436 bps, 92.94%, Err 97 (1.0e-05)
1172.859 .... 4256 packets received, 7436 bps, 92.95%, Err 98 (1.0e-05)
1174.950 .... 4263 packets received, 7435 bps, 92.94%, Err 98 (1.0e-05)
1177.070 .... 4271 packets received, 7436 bps, 92.95%, Err 98 (1.0e-05)
1179.201 .... 4279 packets received, 7436 bps, 92.95%, Err 98 (1.0e-05)
1181.311 .... 4287 packets received, 7437 bps, 92.96%, Err 98 (1.0e-05)
1183.394 .... 4295 packets received, 7437 bps, 92.97%, Err 99 (1.0e-05)
1185.517 .... 4303 packets received, 7438 bps, 92.97%, Err 99 (1.0e-05)
1187.643 .... 4311 packets received, 7438 bps, 92.98%, Err 99 (1.0e-05)
1189.800 .... 4319 packets received, 7439 bps, 92.98%, Err 99 (1.0e-05)
1191.939 .... 4327 packets received, 7439 bps, 92.99%, Err 99 (1.0e-05)
1194.602 .... 4333 packets received, 7433 bps, 92.91%, Err 100 (1.0e-05)
1196.754 .... 4344 packets received, 7438 bps, 92.98%, Err 100 (1.0e-05)
1198.878 .... 4352 packets received, 7439 bps, 92.99%, Err 100 (1.0e-05)
1201.030 .... 4360 packets received, 7439 bps, 92.99%, Err 100 (1.0e-05)
1203.155 .... 4368 packets received, 7440 bps, 92.99%, Err 100 (1.0e-05)
1205.294 .... 4376 packets received, 7440 bps, 93.00%, Err 100 (1.0e-05)
1207.429 .... 4384 packets received, 7440 bps, 93.00%, Err 100 (1.0e-05)
1209.573 .... 4392 packets received, 7441 bps, 93.01%, Err 100 (1.0e-05)
1211.700 .... 4400 packets received, 7441 bps, 93.02%, Err 100 (1.0e-05)
1214.370 .... 4406 packets received, 7435 bps, 92.94%, Err 101 (1.0e-05)
1216.510 .... 4417 packets received, 7440 bps, 93.01%, Err 101 (1.0e-05)
1218.628 .... 4425 packets received, 7441 bps, 93.01%, Err 101 (1.0e-05)
1220.763 .... 4429 packets received, 7435 bps, 92.93%, Err 102 (1.0e-05)
1222.883 .... 4439 packets received, 7438 bps, 92.98%, Err 103 (1.1e-05)
1225.003 .... 4447 packets received, 7439 bps, 92.99%, Err 103 (1.1e-05)
1227.140 .... 4455 packets received, 7439 bps, 92.99%, Err 103 (1.0e-05)
1229.274 .... 4463 packets received, 7440 bps, 93.00%, Err 103 (1.0e-05)
1231.390 .... 4471 packets received, 7440 bps, 93.00%, Err 103 (1.0e-05)
1233.529 .... 4479 packets received, 7441 bps, 93.01%, Err 103 (1.0e-05)
1235.620 .... 4487 packets received, 7441 bps, 93.02%, Err 103 (1.0e-05)
1237.751 .... 4495 packets received, 7442 bps, 93.02%, Err 103 (1.0e-05)
1239.864 .... 4502 packets received, 7441 bps, 93.01%, Err 104 (1.0e-05)
1241.976 .... 4510 packets received, 7441 bps, 93.02%, Err 104 (1.0e-05)
1244.087 .... 4518 packets received, 7442 bps, 93.02%, Err 104 (1.0e-05)
1246.204 .... 4526 packets received, 7442 bps, 93.03%, Err 104 (1.0e-05)
1248.314 .... 4534 packets received, 7443 bps, 93.04%, Err 104 (1.0e-05)
1250.426 .... 4542 packets received, 7443 bps, 93.04%, Err 104 (1.0e-05)
1252.533 .... 4550 packets received, 7444 bps, 93.05%, Err 104 (1.0e-05)
1254.642 .... 4558 packets received, 7444 bps, 93.06%, Err 104 (1.0e-05)
1256.765 .... 4566 packets received, 7445 bps, 93.06%, Err 104 (1.0e-05)
1258.903 .... 4574 packets received, 7445 bps, 93.07%, Err 104 (1.0e-05)
1260.990 .... 4582 packets received, 7446 bps, 93.07%, Err 104 (1.0e-05)
1263.100 .... 4590 packets received, 7446 bps, 93.08%, Err 104 (1.0e-05)
1265.209 .... 4598 packets received, 7447 bps, 93.09%, Err 104 (1.0e-05)
1267.582 .... 4603 packets received, 7441 bps, 93.01%, Err 105 (1.0e-05)
1269.703 .... 4614 packets received, 7446 bps, 93.08%, Err 105 (1.0e-05)
1271.850 .... 4622 packets received, 7447 bps, 93.08%, Err 105 (1.0e-05)
1273.955 .... 4630 packets received, 7447 bps, 93.09%, Err 105 (1.0e-05)
1276.051 .... 4638 packets received, 7448 bps, 93.10%, Err 105 (1.0e-05)
1278.173 .... 4645 packets received, 7447 bps, 93.08%, Err 106 (1.0e-05)
1280.289 .... 4653 packets received, 7447 bps, 93.09%, Err 106 (1.0e-05)
1282.380 .... 4661 packets received, 7448 bps, 93.10%, Err 106 (1.0e-05)
1284.503 .... 4669 packets received, 7448 bps, 93.10%, Err 106 (1.0e-05)
1286.609 .... 4677 packets received, 7449 bps, 93.11%, Err 106 (1.0e-05)
1288.730 .... 4685 packets received, 7449 bps, 93.12%, Err 106 (1.0e-05)
1291.095 .... 4690 packets received, 7444 bps, 93.05%, Err 107 (1.0e-05)
1293.202 .... 4701 packets received, 7449 bps, 93.11%, Err 107 (1.0e-05)
1295.319 .... 4709 packets received, 7449 bps, 93.12%, Err 107 (1.0e-05)
1297.442 .... 4717 packets received, 7450 bps, 93.12%, Err 107 (1.0e-05)
1299.552 .... 4725 packets received, 7450 bps, 93.13%, Err 107 (1.0e-05)
1301.655 .... 4733 packets received, 7451 bps, 93.14%, Err 107 (1.0e-05)
1303.788 .... 4741 packets received, 7451 bps, 93.14%, Err 107 (1.0e-05)
1305.891 .... 4749 packets received, 7452 bps, 93.15%, Err 107 (1.0e-05)
1309.049 .... 4757 packets received, 7446 bps, 93.08%, Err 108 (1.0e-05)
1311.183 .... 4768 packets received, 7451 bps, 93.14%, Err 109 (1.0e-05)
1313.288 .... 4775 packets received, 7450 bps, 93.13%, Err 109 (1.0e-05)
1315.409 .... 4783 packets received, 7451 bps, 93.14%, Err 109 (1.0e-05)
1317.514 .... 4791 packets received, 7451 bps, 93.14%, Err 109 (1.0e-05)
1319.618 .... 4799 packets received, 7452 bps, 93.15%, Err 109 (1.0e-05)
1321.736 .... 4807 packets received, 7452 bps, 93.15%, Err 109 (1.0e-05)
1323.862 .... 4815 packets received, 7453 bps, 93.16%, Err 109 (1.0e-05)
1325.964 .... 4819 packets received, 7447 bps, 93.09%, Err 110 (1.0e-05)
1328.088 .... 4830 packets received, 7452 bps, 93.15%, Err 110 (1.0e-05)
1330.193 .... 4838 packets received, 7453 bps, 93.16%, Err 110 (1.0e-05)
1332.311 .... 4846 packets received, 7453 bps, 93.16%, Err 110 (1.0e-05)
1334.431 .... 4854 packets received, 7454 bps, 93.17%, Err 110 (1.0e-05)
1336.537 .... 4862 packets received, 7454 bps, 93.18%, Err 110 (1.0e-05)
1338.668 .... 4870 packets received, 7454 bps, 93.18%, Err 110 (1.0e-05)
1340.741 .... 4878 packets received, 7455 bps, 93.19%, Err 110 (1.0e-05)
1342.877 .... 4886 packets received, 7456 bps, 93.19%, Err 110 (1.0e-05)
1344.983 .... 4894 packets received, 7456 bps, 93.20%, Err 110 (1.0e-05)
1347.623 .... 4900 packets received, 7451 bps, 93.13%, Err 111 (1.0e-05)
1349.742 .... 4907 packets received, 7449 bps, 93.12%, Err 112 (1.0e-05)
1351.850 .... 4918 packets received, 7455 bps, 93.18%, Err 112 (1.0e-05)
1353.974 .... 4926 packets received, 7455 bps, 93.19%, Err 112 (1.0e-05)
1356.077 .... 4934 packets received, 7455 bps, 93.19%, Err 112 (1.0e-05)
1358.200 .... 4942 packets received, 7456 bps, 93.20%, Err 112 (1.0e-05)
1360.288 .... 4950 packets received, 7456 bps, 93.21%, Err 112 (1.0e-05)
1362.399 .... 4958 packets received, 7457 bps, 93.21%, Err 112 (1.0e-05)
1364.533 .... 4966 packets received, 7457 bps, 93.22%, Err 112 (1.0e-05)
1366.628 .... 4974 packets received, 7458 bps, 93.22%, Err 112 (1.0e-05)
1368.763 .... 4982 packets received, 7458 bps, 93.23%, Err 112 (1.0e-05)
1370.869 .... 4990 packets received, 7459 bps, 93.23%, Err 112 (1.0e-05)
1372.972 .... 4998 packets received, 7459 bps, 93.24%, Err 112 (1.0e-05)
1375.095 .... 5006 packets received, 7460 bps, 93.24%, Err 112 (1.0e-05)
1377.189 .... 5014 packets received, 7460 bps, 93.25%, Err 112 (1.0e-05)
1379.310 .... 5022 packets received, 7461 bps, 93.26%, Err 112 (1.0e-05)
1381.419 .... 5030 packets received, 7461 bps, 93.26%, Err 112 (1.0e-05)
1383.541 .... 5038 packets received, 7461 bps, 93.27%, Err 113 (1.0e-05)
1385.635 .... 5045 packets received, 7460 bps, 93.26%, Err 113 (1.0e-05)
1387.770 .... 5053 packets received, 7461 bps, 93.26%, Err 113 (1.0e-05)
1389.873 .... 5061 packets received, 7461 bps, 93.27%, Err 113 (1.0e-05)
1391.981 .... 5069 packets received, 7462 bps, 93.27%, Err 113 (1.0e-05)
1394.105 .... 5077 packets received, 7462 bps, 93.28%, Err 113 (1.0e-05)
1396.198 .... 5081 packets received, 7457 bps, 93.21%, Err 115 (1.0e-05)
1398.337 .... 5092 packets received, 7462 bps, 93.27%, Err 115 (1.0e-05)
1400.444 .... 5100 packets received, 7462 bps, 93.28%, Err 116 (1.0e-05)
1402.548 .... 5107 packets received, 7461 bps, 93.26%, Err 116 (1.0e-05)
1404.638 .... 5115 packets received, 7462 bps, 93.27%, Err 116 (1.0e-05)
1406.773 .... 5123 packets received, 7462 bps, 93.27%, Err 116 (1.0e-05)
1408.888 .... 5131 packets received, 7462 bps, 93.28%, Err 116 (1.0e-05)
1410.990 .... 5139 packets received, 7463 bps, 93.29%, Err 116 (1.0e-05)
1413.123 .... 5147 packets received, 7463 bps, 93.29%, Err 116 (1.0e-05)
1415.216 .... 5155 packets received, 7464 bps, 93.30%, Err 116 (1.0e-05)
1417.351 .... 5163 packets received, 7464 bps, 93.30%, Err 116 (1.0e-05)
1419.443 .... 5171 packets received, 7465 bps, 93.31%, Err 116 (1.0e-05)
1421.550 .... 5179 packets received, 7465 bps, 93.31%, Err 117 (1.0e-05)
1423.688 .... 5187 packets received, 7465 bps, 93.32%, Err 117 (1.0e-05)
1425.781 .... 5195 packets received, 7466 bps, 93.32%, Err 117 (1.0e-05)
1427.889 .... 5203 packets received, 7466 bps, 93.33%, Err 117 (1.0e-05)
1430.010 .... 5211 packets received, 7467 bps, 93.33%, Err 117 (1.0e-05)
1432.131 .... 5219 packets received, 7467 bps, 93.34%, Err 117 (1.0e-05)
1434.236 .... 5227 packets received, 7468 bps, 93.34%, Err 117 (1.0e-05)
1436.342 .... 5235 packets received, 7468 bps, 93.35%, Err 117 (1.0e-05)
1438.468 .... 5243 packets received, 7468 bps, 93.35%, Err 117 (1.0e-05)
1440.616 .... 5251 packets received, 7469 bps, 93.36%, Err 117 (1.0e-05)
