000.000 =============================================================
000.000                     Station B                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-05
000.000 Log file "b.log", TCP port 59146, debug mask 0x00
000.000 Station B is connecting station A (TCP port 59146) ... Done.
000.788 New epoch: Sat May 20 10:11:19 2023
000.788 =================================================================
000.788 
000.788 Designed by Li Ruobin, build: May 20 2023  02:25:18
003.192 .... 8 packets received, 7696 bps, 96.20%, Err 0 (0.0e+00)
720.734 .... 2591 packets received, 7373 bps, 92.17%, Err 60 (1.0e-05)
722.828 .... 2599 packets received, 7375 bps, 92.18%, Err 60 (1.0e-05)
724.933 .... 2607 packets received, 7376 bps, 92.20%, Err 60 (1.0e-05)
727.073 .... 2615 packets received, 7377 bps, 92.21%, Err 60 (1.0e-05)
729.152 .... 2623 packets received, 7378 bps, 92.23%, Err 60 (1.0e-05)
731.284 .... 2627 packets received, 7368 bps, 92.10%, Err 61 (1.0e-05)
733.408 .... 2638 packets received, 7377 bps, 92.21%, Err 61 (1.0e-05)
735.496 .... 2646 packets received, 7378 bps, 92.23%, Err 61 (1.0e-05)
737.606 .... 2654 packets received, 7380 bps, 92.24%, Err 61 (1.0e-05)
739.726 .... 2662 packets received, 7381 bps, 92.26%, Err 61 (1.0e-05)
741.844 .... 2670 packets received, 7382 bps, 92.27%, Err 61 (1.0e-05)
744.232 .... 2675 packets received, 7372 bps, 92.15%, Err 62 (1.0e-05)
746.321 .... 2686 packets received, 7381 bps, 92.27%, Err 62 (1.0e-05)
748.430 .... 2694 packets received, 7382 bps, 92.28%, Err 62 (1.0e-05)
750.557 .... 2702 packets received, 7383 bps, 92.29%, Err 62 (1.0e-05)
752.664 .... 2710 packets received, 7384 bps, 92.30%, Err 62 (1.0e-05)
755.030 .... 2712 packets received, 7367 bps, 92.08%, Err 63 (1.0e-05)
757.153 .... 2722 packets received, 7373 bps, 92.16%, Err 63 (1.0e-05)
759.280 .... 2728 packets received, 7369 bps, 92.11%, Err 63 (1.0e-05)
762.156 .... 2734 packets received, 7357 bps, 91.96%, Err 64 (1.1e-05)
764.280 .... 2744 packets received, 7363 bps, 92.04%, Err 64 (1.0e-05)
766.388 .... 2752 packets received, 7364 bps, 92.05%, Err 64 (1.0e-05)
768.510 .... 2760 packets received, 7365 bps, 92.07%, Err 64 (1.0e-05)
770.614 .... 2768 packets received, 7366 bps, 92.08%, Err 64 (1.0e-05)
772.705 .... 2776 packets received, 7368 bps, 92.10%, Err 64 (1.0e-05)
774.844 .... 2784 packets received, 7369 bps, 92.11%, Err 65 (1.0e-05)
776.966 .... 2792 packets received, 7369 bps, 92.12%, Err 65 (1.0e-05)
779.057 .... 2800 packets received, 7371 bps, 92.13%, Err 65 (1.0e-05)
781.177 .... 2808 packets received, 7372 bps, 92.15%, Err 65 (1.0e-05)
783.266 .... 2816 packets received, 7373 bps, 92.16%, Err 65 (1.0e-05)
785.406 .... 2824 packets received, 7374 bps, 92.17%, Err 65 (1.0e-05)
787.511 .... 2832 packets received, 7375 bps, 92.19%, Err 65 (1.0e-05)
789.630 .... 2840 packets received, 7376 bps, 92.20%, Err 65 (1.0e-05)
791.726 .... 2848 packets received, 7377 bps, 92.21%, Err 65 (1.0e-05)
793.848 .... 2856 packets received, 7378 bps, 92.22%, Err 65 (1.0e-05)
795.953 .... 2864 packets received, 7379 bps, 92.24%, Err 65 (1.0e-05)
798.073 .... 2872 packets received, 7380 bps, 92.25%, Err 65 (1.0e-05)
800.185 .... 2880 packets received, 7381 bps, 92.26%, Err 65 (1.0e-05)
802.295 .... 2888 packets received, 7382 bps, 92.27%, Err 65 (1.0e-05)
804.389 .... 2896 packets received, 7383 bps, 92.29%, Err 65 (1.0e-05)
806.507 .... 2904 packets received, 7384 bps, 92.30%, Err 65 (1.0e-05)
808.613 .... 2912 packets received, 7385 bps, 92.31%, Err 66 (1.0e-05)
810.724 .... 2920 packets received, 7386 bps, 92.33%, Err 66 (1.0e-05)
812.836 .... 2928 packets received, 7387 bps, 92.34%, Err 66 (1.0e-05)
814.952 .... 2936 packets received, 7388 bps, 92.35%, Err 66 (1.0e-05)
817.080 .... 2944 packets received, 7389 bps, 92.36%, Err 66 (1.0e-05)
820.250 .... 2952 packets received, 7380 bps, 92.25%, Err 67 (1.0e-05)
822.368 .... 2963 packets received, 7389 bps, 92.36%, Err 67 (1.0e-05)
824.475 .... 2971 packets received, 7390 bps, 92.37%, Err 67 (1.0e-05)
826.597 .... 2979 packets received, 7390 bps, 92.38%, Err 67 (1.0e-05)
828.705 .... 2987 packets received, 7391 bps, 92.39%, Err 67 (1.0e-05)
831.355 .... 2993 packets received, 7383 bps, 92.28%, Err 68 (1.0e-05)
833.465 .... 3004 packets received, 7391 bps, 92.39%, Err 68 (1.0e-05)
835.574 .... 3012 packets received, 7392 bps, 92.40%, Err 68 (1.0e-05)
837.690 .... 3020 packets received, 7393 bps, 92.41%, Err 68 (1.0e-05)
839.810 .... 3028 packets received, 7394 bps, 92.42%, Err 68 (1.0e-05)
841.915 .... 3036 packets received, 7395 bps, 92.43%, Err 68 (1.0e-05)
844.025 .... 3044 packets received, 7395 bps, 92.44%, Err 68 (1.0e-05)
846.145 .... 3048 packets received, 7387 bps, 92.33%, Err 69 (1.0e-05)
848.253 .... 3059 packets received, 7395 bps, 92.44%, Err 69 (1.0e-05)
850.362 .... 3067 packets received, 7396 bps, 92.45%, Err 69 (1.0e-05)
852.478 .... 3075 packets received, 7397 bps, 92.46%, Err 69 (1.0e-05)
854.582 .... 3083 packets received, 7398 bps, 92.47%, Err 69 (1.0e-05)
856.688 .... 3091 packets received, 7399 bps, 92.48%, Err 69 (1.0e-05)
858.809 .... 3099 packets received, 7399 bps, 92.49%, Err 69 (1.0e-05)
860.917 .... 3107 packets received, 7400 bps, 92.50%, Err 69 (1.0e-05)
863.033 .... 3115 packets received, 7401 bps, 92.51%, Err 69 (1.0e-05)
865.144 .... 3123 packets received, 7402 bps, 92.52%, Err 69 (1.0e-05)
867.245 .... 3131 packets received, 7403 bps, 92.54%, Err 69 (1.0e-05)
869.366 .... 3139 packets received, 7404 bps, 92.55%, Err 69 (9.9e-06)
871.497 .... 3147 packets received, 7404 bps, 92.56%, Err 69 (9.9e-06)
874.116 .... 3153 packets received, 7396 bps, 92.45%, Err 70 (1.0e-05)
876.244 .... 3164 packets received, 7404 bps, 92.55%, Err 70 (1.0e-05)
878.366 .... 3172 packets received, 7405 bps, 92.56%, Err 70 (1.0e-05)
880.489 .... 3180 packets received, 7406 bps, 92.57%, Err 70 (9.9e-06)
882.587 .... 3188 packets received, 7407 bps, 92.58%, Err 70 (9.9e-06)
884.713 .... 3196 packets received, 7407 bps, 92.59%, Err 70 (9.9e-06)
886.820 .... 3204 packets received, 7408 bps, 92.60%, Err 70 (9.9e-06)
888.915 .... 3212 packets received, 7409 bps, 92.61%, Err 70 (9.9e-06)
891.053 .... 3220 packets received, 7410 bps, 92.62%, Err 70 (9.8e-06)
894.193 .... 3228 packets received, 7402 bps, 92.52%, Err 71 (9.9e-06)
896.307 .... 3239 packets received, 7410 bps, 92.62%, Err 71 (9.9e-06)
898.442 .... 3247 packets received, 7410 bps, 92.63%, Err 72 (1.0e-05)
900.552 .... 3255 packets received, 7411 bps, 92.64%, Err 72 (1.0e-05)
902.662 .... 3263 packets received, 7412 bps, 92.65%, Err 72 (1.0e-05)
904.783 .... 3271 packets received, 7413 bps, 92.66%, Err 72 (1.0e-05)
906.885 .... 3279 packets received, 7414 bps, 92.67%, Err 72 (9.9e-06)
909.002 .... 3287 packets received, 7414 bps, 92.68%, Err 72 (9.9e-06)
911.109 .... 3295 packets received, 7415 bps, 92.69%, Err 72 (9.9e-06)
913.200 .... 3303 packets received, 7416 bps, 92.70%, Err 72 (9.9e-06)
915.336 .... 3311 packets received, 7417 bps, 92.71%, Err 72 (9.8e-06)
917.445 .... 3319 packets received, 7418 bps, 92.72%, Err 72 (9.8e-06)
920.352 .... 3326 packets received, 7410 bps, 92.62%, Err 74 (1.0e-05)
922.459 .... 3337 packets received, 7417 bps, 92.72%, Err 74 (1.0e-05)
924.580 .... 3345 packets received, 7418 bps, 92.72%, Err 74 (1.0e-05)
926.685 .... 3353 packets received, 7419 bps, 92.73%, Err 74 (1.0e-05)
928.803 .... 3361 packets received, 7419 bps, 92.74%, Err 74 (1.0e-05)
930.903 .... 3369 packets received, 7420 bps, 92.75%, Err 74 (9.9e-06)
933.014 .... 3377 packets received, 7421 bps, 92.76%, Err 74 (9.9e-06)
935.137 .... 3385 packets received, 7422 bps, 92.77%, Err 74 (9.9e-06)
937.234 .... 3393 packets received, 7423 bps, 92.78%, Err 74 (9.9e-06)
939.359 .... 3401 packets received, 7423 bps, 92.79%, Err 74 (9.9e-06)
941.479 .... 3409 packets received, 7424 bps, 92.80%, Err 74 (9.8e-06)
943.598 .... 3417 packets received, 7425 bps, 92.81%, Err 74 (9.8e-06)
945.702 .... 3425 packets received, 7425 bps, 92.82%, Err 74 (9.8e-06)
947.808 .... 3433 packets received, 7426 bps, 92.83%, Err 74 (9.8e-06)
949.929 .... 3441 packets received, 7427 bps, 92.84%, Err 74 (9.7e-06)
952.048 .... 3449 packets received, 7428 bps, 92.85%, Err 74 (9.7e-06)
954.135 .... 3457 packets received, 7429 bps, 92.86%, Err 74 (9.7e-06)
956.255 .... 3465 packets received, 7429 bps, 92.87%, Err 74 (9.7e-06)
958.376 .... 3473 packets received, 7430 bps, 92.87%, Err 74 (9.7e-06)
960.483 .... 3481 packets received, 7431 bps, 92.88%, Err 74 (9.6e-06)
962.593 .... 3489 packets received, 7431 bps, 92.89%, Err 74 (9.6e-06)
964.699 .... 3497 packets received, 7432 bps, 92.90%, Err 74 (9.6e-06)
966.832 .... 3505 packets received, 7433 bps, 92.91%, Err 74 (9.6e-06)
968.939 .... 3513 packets received, 7433 bps, 92.92%, Err 74 (9.6e-06)
971.037 .... 3521 packets received, 7434 bps, 92.93%, Err 74 (9.5e-06)
973.154 .... 3529 packets received, 7435 bps, 92.94%, Err 74 (9.5e-06)
975.263 .... 3537 packets received, 7436 bps, 92.95%, Err 74 (9.5e-06)
978.180 .... 3544 packets received, 7428 bps, 92.85%, Err 75 (9.6e-06)
980.296 .... 3555 packets received, 7435 bps, 92.94%, Err 76 (9.7e-06)
982.391 .... 3562 packets received, 7434 bps, 92.92%, Err 77 (9.8e-06)
984.523 .... 3569 packets received, 7432 bps, 92.90%, Err 78 (9.9e-06)
986.613 .... 3577 packets received, 7433 bps, 92.91%, Err 78 (9.9e-06)
988.742 .... 3585 packets received, 7434 bps, 92.92%, Err 78 (9.9e-06)
990.864 .... 3593 packets received, 7434 bps, 92.93%, Err 78 (9.8e-06)
992.973 .... 3601 packets received, 7435 bps, 92.94%, Err 78 (9.8e-06)
995.078 .... 3609 packets received, 7436 bps, 92.95%, Err 78 (9.8e-06)
997.182 .... 3617 packets received, 7436 bps, 92.96%, Err 79 (9.9e-06)
999.299 .... 3625 packets received, 7437 bps, 92.96%, Err 79 (9.9e-06)
1001.402 .... 3633 packets received, 7438 bps, 92.97%, Err 79 (9.9e-06)
1003.503 .... 3641 packets received, 7439 bps, 92.98%, Err 79 (9.8e-06)
1006.161 .... 3647 packets received, 7431 bps, 92.89%, Err 80 (9.9e-06)
1008.275 .... 3658 packets received, 7438 bps, 92.97%, Err 80 (9.9e-06)
1010.363 .... 3666 packets received, 7439 bps, 92.98%, Err 80 (9.9e-06)
1012.495 .... 3674 packets received, 7439 bps, 92.99%, Err 80 (9.9e-06)
1014.611 .... 3682 packets received, 7440 bps, 93.00%, Err 80 (9.9e-06)
1016.715 .... 3690 packets received, 7441 bps, 93.01%, Err 80 (9.8e-06)
1018.849 .... 3698 packets received, 7441 bps, 93.01%, Err 80 (9.8e-06)
1020.948 .... 3706 packets received, 7442 bps, 93.02%, Err 80 (9.8e-06)
1023.066 .... 3714 packets received, 7443 bps, 93.03%, Err 80 (9.8e-06)
1025.184 .... 3722 packets received, 7443 bps, 93.04%, Err 80 (9.8e-06)
1027.273 .... 3730 packets received, 7444 bps, 93.05%, Err 80 (9.7e-06)
1029.422 .... 3738 packets received, 7444 bps, 93.05%, Err 80 (9.7e-06)
1031.508 .... 3745 packets received, 7443 bps, 93.04%, Err 81 (9.8e-06)
1033.614 .... 3753 packets received, 7444 bps, 93.05%, Err 81 (9.8e-06)
1035.744 .... 3761 packets received, 7444 bps, 93.05%, Err 81 (9.8e-06)
1037.848 .... 3769 packets received, 7445 bps, 93.06%, Err 81 (9.8e-06)
1040.483 .... 3775 packets received, 7438 bps, 92.97%, Err 82 (9.9e-06)
1042.618 .... 3786 packets received, 7444 bps, 93.05%, Err 82 (9.8e-06)
1044.732 .... 3794 packets received, 7445 bps, 93.06%, Err 82 (9.8e-06)
1046.828 .... 3802 packets received, 7446 bps, 93.07%, Err 82 (9.8e-06)
1049.487 .... 3808 packets received, 7439 bps, 92.98%, Err 84 (1.0e-05)
1052.117 .... 3818 packets received, 7439 bps, 92.99%, Err 85 (1.0e-05)
1055.569 .... 3824 packets received, 7427 bps, 92.83%, Err 86 (1.0e-05)
1057.650 .... 3835 packets received, 7433 bps, 92.92%, Err 86 (1.0e-05)
1059.776 .... 3843 packets received, 7434 bps, 92.92%, Err 86 (1.0e-05)
1061.914 .... 3851 packets received, 7434 bps, 92.93%, Err 86 (1.0e-05)
1064.009 .... 3859 packets received, 7435 bps, 92.94%, Err 86 (1.0e-05)
1066.116 .... 3867 packets received, 7436 bps, 92.95%, Err 86 (1.0e-05)
1068.213 .... 3875 packets received, 7437 bps, 92.96%, Err 86 (1.0e-05)
1070.342 .... 3883 packets received, 7437 bps, 92.96%, Err 86 (1.0e-05)
1072.466 .... 3891 packets received, 7438 bps, 92.97%, Err 86 (1.0e-05)
1074.580 .... 3899 packets received, 7438 bps, 92.98%, Err 86 (1.0e-05)
1076.672 .... 3907 packets received, 7439 bps, 92.99%, Err 86 (1.0e-05)
1078.805 .... 3915 packets received, 7440 bps, 92.99%, Err 86 (1.0e-05)
1080.918 .... 3923 packets received, 7440 bps, 93.00%, Err 86 (1.0e-05)
1083.013 .... 3931 packets received, 7441 bps, 93.01%, Err 86 (9.9e-06)
1085.141 .... 3935 packets received, 7434 bps, 92.92%, Err 87 (1.0e-05)
1087.252 .... 3946 packets received, 7440 bps, 93.00%, Err 87 (1.0e-05)
1089.360 .... 3954 packets received, 7441 bps, 93.01%, Err 87 (1.0e-05)
1091.466 .... 3962 packets received, 7441 bps, 93.02%, Err 87 (1.0e-05)
1093.602 .... 3966 packets received, 7434 bps, 92.93%, Err 89 (1.0e-05)
1095.710 .... 3976 packets received, 7439 bps, 92.98%, Err 89 (1.0e-05)
1097.827 .... 3979 packets received, 7430 bps, 92.88%, Err 90 (1.0e-05)
1099.925 .... 3989 packets received, 7434 bps, 92.93%, Err 90 (1.0e-05)
1102.061 .... 3997 packets received, 7435 bps, 92.94%, Err 90 (1.0e-05)
1104.151 .... 4005 packets received, 7436 bps, 92.95%, Err 90 (1.0e-05)
1107.082 .... 4012 packets received, 7429 bps, 92.86%, Err 91 (1.0e-05)
1109.176 .... 4023 packets received, 7435 bps, 92.94%, Err 91 (1.0e-05)
1111.279 .... 4030 packets received, 7434 bps, 92.93%, Err 92 (1.0e-05)
1113.393 .... 4038 packets received, 7435 bps, 92.93%, Err 92 (1.0e-05)
1115.499 .... 4046 packets received, 7435 bps, 92.94%, Err 92 (1.0e-05)
1117.622 .... 4054 packets received, 7436 bps, 92.95%, Err 92 (1.0e-05)
1119.729 .... 4062 packets received, 7437 bps, 92.96%, Err 92 (1.0e-05)
1121.840 .... 4070 packets received, 7437 bps, 92.96%, Err 92 (1.0e-05)
1123.960 .... 4078 packets received, 7438 bps, 92.97%, Err 92 (1.0e-05)
1126.068 .... 4086 packets received, 7438 bps, 92.98%, Err 92 (1.0e-05)
1128.178 .... 4094 packets received, 7439 bps, 92.99%, Err 92 (1.0e-05)
1130.283 .... 4102 packets received, 7440 bps, 92.99%, Err 92 (1.0e-05)
1132.417 .... 4110 packets received, 7440 bps, 93.00%, Err 93 (1.0e-05)
1134.510 .... 4118 packets received, 7441 bps, 93.01%, Err 93 (1.0e-05)
1136.619 .... 4126 packets received, 7441 bps, 93.02%, Err 93 (1.0e-05)
1138.743 .... 4133 packets received, 7440 bps, 93.00%, Err 94 (1.0e-05)
1140.852 .... 4141 packets received, 7441 bps, 93.01%, Err 94 (1.0e-05)
1142.944 .... 4149 packets received, 7441 bps, 93.02%, Err 94 (1.0e-05)
1145.096 .... 4157 packets received, 7442 bps, 93.02%, Err 94 (1.0e-05)
1147.181 .... 4165 packets received, 7442 bps, 93.03%, Err 94 (1.0e-05)
1149.304 .... 4173 packets received, 7443 bps, 93.04%, Err 94 (1.0e-05)
1151.421 .... 4181 packets received, 7443 bps, 93.04%, Err 94 (1.0e-05)
1153.514 .... 4189 packets received, 7444 bps, 93.05%, Err 94 (1.0e-05)
1155.629 .... 4197 packets received, 7445 bps, 93.06%, Err 94 (1.0e-05)
1157.735 .... 4205 packets received, 7445 bps, 93.07%, Err 94 (1.0e-05)
1159.869 .... 4213 packets received, 7446 bps, 93.07%, Err 94 (1.0e-05)
1161.981 .... 4221 packets received, 7446 bps, 93.08%, Err 94 (1.0e-05)
1164.084 .... 4229 packets received, 7447 bps, 93.09%, Err 94 (1.0e-05)
1166.203 .... 4237 packets received, 7447 bps, 93.09%, Err 94 (1.0e-05)
1168.308 .... 4245 packets received, 7448 bps, 93.10%, Err 94 (1.0e-05)
1170.414 .... 4253 packets received, 7449 bps, 93.11%, Err 94 (1.0e-05)
1172.532 .... 4261 packets received, 7449 bps, 93.12%, Err 94 (1.0e-05)
1174.668 .... 4269 packets received, 7450 bps, 93.12%, Err 94 (1.0e-05)
1176.755 .... 4277 packets received, 7450 bps, 93.13%, Err 94 (1.0e-05)
1178.887 .... 4285 packets received, 7451 bps, 93.13%, Err 94 (1.0e-05)
1180.981 .... 4293 packets received, 7451 bps, 93.14%, Err 94 (1.0e-05)
1183.100 .... 4301 packets received, 7452 bps, 93.15%, Err 94 (9.9e-06)
1185.224 .... 4308 packets received, 7451 bps, 93.13%, Err 95 (1.0e-05)
1187.330 .... 4316 packets received, 7451 bps, 93.14%, Err 95 (1.0e-05)
1189.438 .... 4324 packets received, 7452 bps, 93.15%, Err 95 (1.0e-05)
1192.325 .... 4331 packets received, 7446 bps, 93.07%, Err 96 (1.0e-05)
1194.454 .... 4342 packets received, 7451 bps, 93.14%, Err 96 (1.0e-05)
1196.562 .... 4350 packets received, 7452 bps, 93.15%, Err 96 (1.0e-05)
1198.672 .... 4358 packets received, 7453 bps, 93.16%, Err 96 (1.0e-05)
1200.766 .... 4366 packets received, 7453 bps, 93.16%, Err 96 (1.0e-05)
1202.908 .... 4374 packets received, 7454 bps, 93.17%, Err 96 (1.0e-05)
1205.015 .... 4382 packets received, 7454 bps, 93.18%, Err 96 (1.0e-05)
1207.111 .... 4390 packets received, 7455 bps, 93.18%, Err 97 (1.0e-05)
1209.231 .... 4398 packets received, 7455 bps, 93.19%, Err 97 (1.0e-05)
1211.351 .... 4406 packets received, 7456 bps, 93.20%, Err 97 (1.0e-05)
1213.474 .... 4414 packets received, 7456 bps, 93.20%, Err 97 (1.0e-05)
1215.584 .... 4422 packets received, 7457 bps, 93.21%, Err 97 (1.0e-05)
1217.692 .... 4430 packets received, 7457 bps, 93.21%, Err 97 (1.0e-05)
1220.574 .... 4436 packets received, 7450 bps, 93.12%, Err 98 (1.0e-05)
1222.714 .... 4448 packets received, 7457 bps, 93.21%, Err 98 (1.0e-05)
1224.819 .... 4456 packets received, 7457 bps, 93.22%, Err 98 (1.0e-05)
1226.942 .... 4464 packets received, 7458 bps, 93.22%, Err 98 (1.0e-05)
1229.050 .... 4472 packets received, 7458 bps, 93.23%, Err 98 (1.0e-05)
1231.180 .... 4480 packets received, 7459 bps, 93.23%, Err 98 (1.0e-05)
1233.271 .... 4488 packets received, 7459 bps, 93.24%, Err 98 (9.9e-06)
1235.373 .... 4496 packets received, 7460 bps, 93.25%, Err 98 (9.9e-06)
1237.495 .... 4504 packets received, 7460 bps, 93.25%, Err 98 (9.9e-06)
1239.603 .... 4512 packets received, 7461 bps, 93.26%, Err 98 (9.9e-06)
1241.734 .... 4519 packets received, 7460 bps, 93.25%, Err 99 (1.0e-05)
1243.853 .... 4527 packets received, 7460 bps, 93.25%, Err 99 (1.0e-05)
1246.203 .... 4531 packets received, 7453 bps, 93.16%, Err 100 (1.0e-05)
1248.341 .... 4543 packets received, 7459 bps, 93.24%, Err 100 (1.0e-05)
1250.448 .... 4551 packets received, 7460 bps, 93.25%, Err 100 (1.0e-05)
1252.542 .... 4559 packets received, 7461 bps, 93.26%, Err 100 (1.0e-05)
1254.655 .... 4567 packets received, 7461 bps, 93.26%, Err 100 (1.0e-05)
1256.776 .... 4575 packets received, 7462 bps, 93.27%, Err 100 (1.0e-05)
1258.900 .... 4583 packets received, 7462 bps, 93.28%, Err 100 (9.9e-06)
1261.009 .... 4591 packets received, 7463 bps, 93.28%, Err 101 (1.0e-05)
1263.904 .... 4595 packets received, 7452 bps, 93.15%, Err 102 (1.0e-05)
1266.014 .... 4607 packets received, 7459 bps, 93.24%, Err 102 (1.0e-05)
1268.151 .... 4613 packets received, 7456 bps, 93.20%, Err 102 (1.0e-05)
1270.247 .... 4619 packets received, 7453 bps, 93.17%, Err 102 (1.0e-05)
1272.392 .... 4625 packets received, 7450 bps, 93.13%, Err 102 (1.0e-05)
1274.469 .... 4631 packets received, 7448 bps, 93.10%, Err 102 (1.0e-05)
1276.611 .... 4637 packets received, 7445 bps, 93.06%, Err 102 (1.0e-05)
1278.964 .... 4641 packets received, 7438 bps, 92.97%, Err 103 (1.0e-05)
1281.105 .... 4651 packets received, 7441 bps, 93.02%, Err 103 (1.0e-05)
1283.207 .... 4659 packets received, 7442 bps, 93.02%, Err 103 (1.0e-05)
1285.322 .... 4663 packets received, 7436 bps, 92.95%, Err 104 (1.0e-05)
1287.418 .... 4674 packets received, 7441 bps, 93.02%, Err 104 (1.0e-05)
1289.526 .... 4682 packets received, 7442 bps, 93.02%, Err 104 (1.0e-05)
1291.660 .... 4690 packets received, 7442 bps, 93.03%, Err 104 (1.0e-05)
1293.751 .... 4698 packets received, 7443 bps, 93.04%, Err 104 (1.0e-05)
1295.886 .... 4706 packets received, 7443 bps, 93.04%, Err 104 (1.0e-05)
1297.976 .... 4714 packets received, 7444 bps, 93.05%, Err 104 (1.0e-05)
1300.098 .... 4722 packets received, 7444 bps, 93.06%, Err 104 (1.0e-05)
1302.218 .... 4730 packets received, 7445 bps, 93.06%, Err 104 (1.0e-05)
1304.327 .... 4738 packets received, 7445 bps, 93.07%, Err 104 (1.0e-05)
1306.444 .... 4746 packets received, 7446 bps, 93.07%, Err 104 (1.0e-05)
1308.537 .... 4754 packets received, 7447 bps, 93.08%, Err 104 (9.9e-06)
1311.461 .... 4761 packets received, 7441 bps, 93.01%, Err 105 (1.0e-05)
1314.359 .... 4771 packets received, 7440 bps, 93.00%, Err 106 (1.0e-05)
1316.476 .... 4782 packets received, 7445 bps, 93.07%, Err 106 (1.0e-05)
1318.584 .... 4790 packets received, 7446 bps, 93.07%, Err 106 (1.0e-05)
1321.496 .... 4797 packets received, 7440 bps, 93.00%, Err 107 (1.0e-05)
1323.626 .... 4808 packets received, 7445 bps, 93.07%, Err 107 (1.0e-05)
1325.718 .... 4815 packets received, 7444 bps, 93.05%, Err 108 (1.0e-05)
1327.837 .... 4823 packets received, 7445 bps, 93.06%, Err 108 (1.0e-05)
1329.958 .... 4831 packets received, 7445 bps, 93.06%, Err 108 (1.0e-05)
1332.032 .... 4839 packets received, 7446 bps, 93.07%, Err 108 (1.0e-05)
1334.167 .... 4847 packets received, 7446 bps, 93.08%, Err 108 (1.0e-05)
1336.290 .... 4855 packets received, 7447 bps, 93.08%, Err 108 (1.0e-05)
1338.381 .... 4863 packets received, 7447 bps, 93.09%, Err 108 (1.0e-05)
1340.488 .... 4871 packets received, 7448 bps, 93.10%, Err 108 (1.0e-05)
1342.605 .... 4879 packets received, 7448 bps, 93.10%, Err 108 (1.0e-05)
1344.725 .... 4887 packets received, 7449 bps, 93.11%, Err 108 (1.0e-05)
1346.842 .... 4891 packets received, 7443 bps, 93.04%, Err 109 (1.0e-05)
1348.965 .... 4902 packets received, 7448 bps, 93.10%, Err 109 (1.0e-05)
1351.066 .... 4910 packets received, 7449 bps, 93.11%, Err 109 (1.0e-05)
1353.167 .... 4918 packets received, 7449 bps, 93.11%, Err 109 (1.0e-05)
1355.306 .... 4926 packets received, 7450 bps, 93.12%, Err 109 (1.0e-05)
1357.396 .... 4934 packets received, 7450 bps, 93.13%, Err 109 (1.0e-05)
1359.531 .... 4942 packets received, 7450 bps, 93.13%, Err 109 (1.0e-05)
1361.620 .... 4950 packets received, 7451 bps, 93.14%, Err 109 (1.0e-05)
1364.002 .... 4955 packets received, 7446 bps, 93.07%, Err 110 (1.0e-05)
1366.111 .... 4966 packets received, 7451 bps, 93.13%, Err 110 (1.0e-05)
1368.213 .... 4974 packets received, 7451 bps, 93.14%, Err 110 (1.0e-05)
1370.336 .... 4981 packets received, 7450 bps, 93.13%, Err 111 (1.0e-05)
1372.426 .... 4989 packets received, 7451 bps, 93.13%, Err 111 (1.0e-05)
1374.536 .... 4997 packets received, 7451 bps, 93.14%, Err 111 (1.0e-05)
1376.671 .... 5001 packets received, 7445 bps, 93.07%, Err 112 (1.0e-05)
1378.795 .... 5012 packets received, 7450 bps, 93.13%, Err 112 (1.0e-05)
1380.886 .... 5020 packets received, 7451 bps, 93.14%, Err 112 (1.0e-05)
1383.007 .... 5028 packets received, 7451 bps, 93.14%, Err 112 (1.0e-05)
1385.109 .... 5035 packets received, 7450 bps, 93.13%, Err 113 (1.0e-05)
1387.232 .... 5043 packets received, 7451 bps, 93.13%, Err 113 (1.0e-05)
1389.340 .... 5051 packets received, 7451 bps, 93.14%, Err 113 (1.0e-05)
1391.432 .... 5059 packets received, 7452 bps, 93.15%, Err 113 (1.0e-05)
1394.095 .... 5065 packets received, 7446 bps, 93.08%, Err 114 (1.0e-05)
1396.204 .... 5076 packets received, 7451 bps, 93.14%, Err 114 (1.0e-05)
1398.313 .... 5084 packets received, 7452 bps, 93.15%, Err 114 (1.0e-05)
1401.230 .... 5091 packets received, 7447 bps, 93.08%, Err 115 (1.0e-05)
1403.320 .... 5102 packets received, 7451 bps, 93.14%, Err 115 (1.0e-05)
1405.446 .... 5110 packets received, 7452 bps, 93.15%, Err 115 (1.0e-05)
1407.552 .... 5118 packets received, 7452 bps, 93.15%, Err 115 (1.0e-05)
1409.665 .... 5126 packets received, 7453 bps, 93.16%, Err 115 (1.0e-05)
1411.783 .... 5134 packets received, 7453 bps, 93.17%, Err 115 (1.0e-05)
1413.874 .... 5142 packets received, 7454 bps, 93.17%, Err 115 (1.0e-05)
1416.024 .... 5150 packets received, 7454 bps, 93.18%, Err 115 (1.0e-05)
1418.115 .... 5158 packets received, 7455 bps, 93.18%, Err 115 (1.0e-05)
1420.218 .... 5166 packets received, 7455 bps, 93.19%, Err 115 (1.0e-05)
1422.346 .... 5174 packets received, 7455 bps, 93.19%, Err 115 (1.0e-05)
1424.462 .... 5182 packets received, 7456 bps, 93.20%, Err 115 (1.0e-05)
1426.570 .... 5190 packets received, 7456 bps, 93.20%, Err 115 (1.0e-05)
1428.688 .... 5198 packets received, 7457 bps, 93.21%, Err 115 (1.0e-05)
1430.797 .... 5206 packets received, 7457 bps, 93.22%, Err 115 (1.0e-05)
